precursor cell;Gr1-high classical monocyte;CL_0002395
precursor cell;Gr1-low non-classical monocyte;CL_0002058
precursor cell;Gr1-positive, CD43-positive monocyte;CL_0002398
precursor cell;Kit and Sca1-positive hematopoietic stem cell;CL_0001008
precursor cell;Kit-low, CD34-positive eosinophil progenitor cell;CL_0002007
precursor cell;Kit-negative, Ly-76 high basophilic erythroblast;CL_0002014
precursor cell;Kit-negative, Ly-76 high orthochromatophilic erythroblasts;CL_0002017
precursor cell;Kit-negative, Ly-76 high polychromatophilic erythroblast;CL_0002015
precursor cell;Kit-positive erythroid progenitor cell;CL_0002000
precursor cell;Kit-positive granulocyte monocyte progenitor;CL_0002002
precursor cell;Kit-positive macrophage dendritic cell progenitor;CL_0002011
precursor cell;Kit-positive megakaryocyte progenitor cell;CL_0002024
precursor cell;Kit-positive, CD34-negative megakaryocyte erythroid progenitor cell;CL_0002006
precursor cell;Kit-positive, CD34-positive common myeloid progenitor;CL_0001023
precursor cell;Kit-positive, Sca1-positive common lymphoid progenitor;CL_0001025
precursor cell;Kit-positive, integrin beta7-high basophil mast progenitor cell;CL_0002044
precursor cell;MHC-II-high non-classical monocyte;CL_0002473
precursor cell;MHC-II-low non-classical monocyte;CL_0002472
precursor cell;MHC-II-negative classical monocyte;CL_0002469
precursor cell;MHC-II-negative non-classical monocyte;CL_0002471
precursor cell;MHC-II-positive classical monocyte;CL_0002470
precursor cell;Schwann cell precursor;CL_0002375
precursor cell;adult skeletal muscle myoblast;CL_0008017
precursor cell;angioblastic mesenchymal cell;CL_0000566
precursor cell;basal cell of epidermis;CL_0002187
precursor cell;basal cell of epithelium of bronchus;CL_1000349
precursor cell;basal cell of epithelium of lobular bronchiole;CL_1000352
precursor cell;basal cell of epithelium of respiratory bronchiole;CL_1000351
precursor cell;basal cell of epithelium of terminal bronchiole;CL_1000350
precursor cell;basal cell of epithelium of trachea;CL_1000348
precursor cell;basal cell of urothelium;CL_1000486
precursor cell;basal cell;CL_0000646
precursor cell;basophil mast progenitor cell;CL_0002028
precursor cell;basophil progenitor cell;CL_0000613
precursor cell;basophilic erythroblast;CL_0000549
precursor cell;basophilic metamyelocyte;CL_0000769
precursor cell;basophilic myeloblast;CL_0000829
precursor cell;basophilic promyelocyte;CL_0000830
precursor cell;bronchioalveolar stem cell;CL_0002638
precursor cell;calvarial osteoblast;CL_2000058
precursor cell;cardiac muscle myoblast;CL_0000513
precursor cell;cardiac myoblast;CL_0010021
precursor cell;chorionic membrane mesenchymal stem cell;CL_0002541
precursor cell;classical monocyte;CL_0000860
precursor cell;common lymphoid progenitor;CL_0000051
precursor cell;common myeloid progenitor, CD34-positive;CL_0001059
precursor cell;cord blood hematopoietic stem cell;CL_2000095
precursor cell;early T lineage precursor;CL_0002425
precursor cell;early lymphoid progenitor;CL_0000936
precursor cell;early promyelocyte;CL_0002154
precursor cell;embryonic stem cell;CL_0002322
precursor cell;eosinophil progenitor cell;CL_0000611
precursor cell;eosinophilic metamyelocyte;CL_0000773
precursor cell;eosinophilic myeloblast;CL_0000832
precursor cell;eosinophilic myelocyte;CL_0000612
precursor cell;eosinophilic promyelocyte;CL_0000833
precursor cell;epithelial cell of stratum germinativum of esophagus;CL_1000447
precursor cell;epithelial fate stem cell;CL_0000036
precursor cell;erythroid progenitor cell;CL_0000038
precursor cell;erythroid progenitor cell, mammalian;CL_0001066
precursor cell;fast muscle myoblast;CL_0000858
precursor cell;female germ line stem cell;CL_0000022
precursor cell;fetal liver hematopoietic progenitor cell;CL_0002353
precursor cell;forebrain neuroblast;CL_1000042
precursor cell;germ line stem cell;CL_0000014
precursor cell;gestational hematopoietic stem cell;CL_0002352
precursor cell;glioblast (sensu Vertebrata);CL_0000339
precursor cell;granulocyte monocyte progenitor cell;CL_0000557
precursor cell;granulocytopoietic cell;CL_0002191
precursor cell;hematopoietic stem cell;CL_0000037
precursor cell;hepatic mesenchymal stem cell;CL_0002571
precursor cell;hepatic oval stem cell;CL_0002196
precursor cell;hepatic stem cell;CL_0002195
precursor cell;intermediate monocyte;CL_0002393
precursor cell;intestinal crypt stem cell;CL_0002250
precursor cell;late promyelocyte;CL_0002151
precursor cell;long term hematopoietic stem cell;CL_0002034
precursor cell;lymphoid MHC-II-negative classical monocyte;CL_0002474
precursor cell;lymphoid MHC-II-negative non-classical monocyte;CL_0002475
precursor cell;lymphoid lineage restricted progenitor cell;CL_0000838
precursor cell;macrophage dendritic cell progenitor;CL_0002009
precursor cell;mast cell progenitor;CL_0000831
precursor cell;megakaryocyte progenitor cell;CL_0000553
precursor cell;megakaryocyte-erythroid progenitor cell;CL_0000050
precursor cell;mesenchymal stem cell of abdominal adipose;CL_2000080
precursor cell;mesenchymal stem cell of adipose;CL_0002570
precursor cell;mesenchymal stem cell of the bone marrow;CL_0002540
precursor cell;mesenchymal stem cell of umbilical cord;CL_0002569
precursor cell;mesenchymal stem cell;CL_0000134
precursor cell;migratory cardiac neural crest cell;CL_2000073
precursor cell;migratory cranial neural crest cell;CL_0000008
precursor cell;migratory neural crest cell;CL_0000333
precursor cell;migratory trunk neural crest cell;CL_0000011
precursor cell;monopoietic cell;CL_0002194
precursor cell;multi fate stem cell;CL_0000048
precursor cell;multi-potent skeletal muscle stem cell;CL_0000355
precursor cell;muscle precursor cell;CL_0000680
precursor cell;myeloid lineage restricted progenitor cell;CL_0000839
precursor cell;neural crest cell;CL_0011012
precursor cell;neural crest derived neuroblast;CL_0002676
precursor cell;neuroblast (sensu Vertebrata);CL_0000337
precursor cell;neuroepithelial stem cell;CL_0002259
precursor cell;neuronal stem cell;CL_0000047
precursor cell;neutrophil progenitor cell;CL_0000834
precursor cell;neutrophilic metamyelocyte;CL_0000582
precursor cell;neutrophilic myeloblast;CL_0000042
precursor cell;neutrophilic myelocyte;CL_0000580
precursor cell;neutrophilic promyelocyte;CL_0000564
precursor cell;non-classical monocyte;CL_0000875
precursor cell;non-terminally differentiated cell;CL_0000055
precursor cell;non-terminally differentiated osteoblast;CL_0001040
precursor cell;orthochromatic erythroblast;CL_0000552
precursor cell;peripheral blood stem cell;CL_0002246
precursor cell;placental amniotic mesenchymal stromal cell;CL_2000061
precursor cell;placental hematopoietic stem cell;CL_0002359
precursor cell;pluripotent stem cell;CL_0002248
precursor cell;polychromatophilic erythroblast;CL_0000550
precursor cell;premigratory neural crest cell;CL_0007004
precursor cell;primitive cardiac myocyte;CL_0002249
precursor cell;pro-B cell;CL_0000826
precursor cell;pro-NK cell;CL_0000825
precursor cell;pro-T cell;CL_0000827
precursor cell;progenitor cell of endocrine pancreas;CL_0002351
precursor cell;prostate stem cell;CL_0002339
precursor cell;respiratory basal cell;CL_0002633
precursor cell;retinal progenitor cell;CL_0002672
precursor cell;short term hematopoietic stem cell;CL_0002033
precursor cell;single fate stem cell;CL_0000035
precursor cell;skeletal muscle myoblast;CL_0000515
precursor cell;slow muscle myoblast;CL_0000857
precursor cell;smooth muscle myoblast;CL_0000514
precursor cell;somatic stem cell;CL_0000723
precursor cell;stem cell of epidermis;CL_1000428
precursor cell;stem cell of gastric gland;CL_0002183
precursor cell;stem cell;CL_0000034
precursor cell;stratified epithelial stem cell;CL_0000357
precursor cell;totipotent stem cell;CL_0000052
precursor cell;type III taste bud cell;CL_0002285
precursor cell;type IV taste receptor cell;CL_0002287
precursor cell;vascular lymphangioblast;CL_0005022
precursor cell;yolk sac hematopoietic stem cell;CL_0002354
precursor cell;cementoblast;CL_0000061
precursor cell;chondroblast;CL_0000058
precursor cell;erythroblast;CL_0000765
precursor cell;glioblast;CL_0000030
precursor cell;hepatoblast;CL_0005026
precursor cell;lymphangioblast;CL_0005020
precursor cell;melanoblast;CL_0000541
precursor cell;metamyelocyte;CL_0002192
precursor cell;monoblast;CL_0000040
precursor cell;monocyte;CL_0000576
precursor cell;myeloblast;CL_0000835
precursor cell;myelocyte;CL_0002193
precursor cell;myoblast;CL_0000056
precursor cell;neuroblast;CL_0000031
precursor cell;odontoblast;CL_0000060
precursor cell;osteoblast;CL_0000062
precursor cell;preameloblast;CL_0007000
precursor cell;precementoblast;CL_0007002
precursor cell;prechondroblast;CL_0007009
precursor cell;preodontoblast;CL_0007003
precursor cell;preosteoblast;CL_0007010
precursor cell;promonocyte;CL_0000559
precursor cell;promyelocyte;CL_0000836
precursor cell;thromboblast;CL_0000828
